Sample ID,Allo [mg/m3],Alpha Beta Car [mg/m3],Ammonium [μmol/l],Anth [mg/m3],Asta [mg/m3],Average Host Abundance [%],Beta Beta Car [mg/m3],Bleaching [%],Bottom Depth,But Fuco [mg/m3],Cantha [mg/m3],Chlf Ctd,Chlorophyll A [μg/l],Coastal,Conductivity Sm [s/m],Cphl A [mg/m3],Cphl B [mg/m3],Cphl C1 [mg/m3],Cphl C2 [mg/m3],Cphl C3 [mg/m3],Cphlide A [mg/m3],Date Sampled,"Density Ctd [density, kg/m^3]",Depth [m],Diadchr [mg/m3],Diadino [mg/m3],Diato [mg/m3],Dino [mg/m3],Dv Cphl A [mg/m3],Dv Cphl A And Cphl A [mg/m3],Dv Cphl B [mg/m3],Dv Cphl B And Cphl B [mg/m3],Echin [mg/m3],Environment,Fine Sediment [%],Fluorescence [au],Fouling [%],Fouling Organisms,Fuco [mg/m3],Geo Loc [country:subregion],Grazing [%],Grazing Number,Gyro [mg/m3],Hex Fuco [mg/m3],Host Abundance [individuals per m2],Host Abundance Seaweed [mean number ind per m2 +/- se],Host Species,Host State,Information,Inorganic Fraction [mg/l],Keto Hex Fuco [mg/m3],Latitude [decimal degrees],Length [cm],Longitude [decimal degrees],Lut [mg/m3],Lyco [mg/m3],Mg Dvp [mg/m3],Microbial Abundance [cells per ml],Ncbi Bioproject Accession,Ncbi Biosample Accession,Neo [mg/m3],Nitrate Nitrite [μmol/l],Nitrite [μmol/l],No2 [µmol/l],Notes,Npic [mg/l],Npoc [mg/l],Nrs Location Code Voyage Code,Nrs Sample Code,Nrs Trip Code,Organic Fraction [mg/l],Organism,Oxygen Ctd Pelagic [μmol/kg],Oxygen Lab [μmol/l],Pam Fluorometer [pam],Perid [mg/m3],Ph Level [h2o],Phide A [mg/m3],Phosphate [μmol/l],Phytin A [mg/m3],Phytin B [mg/m3],Pn [µmol/l],Poc [µmol/l],Pras [mg/m3],Pressure Bottle,Pyrophide A [mg/m3],Pyrophytin A [mg/m3],Salinity Ctd [psu],Salinity Lab [psu],Sample Site,Sample Type,Samplename Depth,Secchi Depth [m],Silicate [μmol/l],Sio2 [µmol/l],"Temperature [its-90, deg c]","Temperature Ctd [its-90, deg c]",Time Sampled,Total Alkalinity [μmol/kg],Total Carbon [%],Total Co2 [μmol/kg],Total Nitrogen [%],Touching Organisms,Transmittance [%],Tss [mg/l],Turbidity Ctd [nephelometric turbidity units],Viola [mg/m3],Zea [mg/m3]
102.100.100/37934,,,,,,,,,,,,,,BI_CA_070217_3,,,,,,,,2017-02-07,,9.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08954224,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,10:00:00,,,,,,,,,,
102.100.100/37935,,,,,,,,,,,,,,BI_CA_150816_1,,,,,,,,2016-08-15,,9.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08954225,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,14:30:00,,,,,,,,,,
102.100.100/37936,,,,,,,,,,,,,,BI_CA_150816_2,,,,,,,,2016-08-15,,9.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08954226,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,14:30:00,,,,,,,,,,
102.100.100/37937,,,,,,,,,,,,,,BI_CA_150816_3,,,,,,,,2016-08-15,,9.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08954227,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,14:30:00,,,,,,,,,,
102.100.100/37938,,,,,,,,,,,,,,BI_CA_161216_1,,,,,,,,2016-12-16,,9.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08954228,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,14:45:00,,,,,,,,,,
102.100.100/37939,,,,,,,,,,,,,,BI_CA_161216_2,,,,,,,,2016-12-16,,9.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08954229,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,14:45:00,,,,,,,,,,
102.100.100/37940,,,,,,,,,,,,,,BI_CA_161216_3,,,,,,,,2016-12-16,,9.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08954230,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,14:45:00,,,,,,,,,,
102.100.100/37941,,,,,,,,,,,,,,BI_CC_030616_2,,,,,,,,2016-06-03,,10.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Cymbastella concentrica,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08954231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,13:30:00,,,,,,,,,,
102.100.100/37942,,,,,,,,,,,,,,BI_CC_030616_3,,,,,,,,2016-06-03,,10.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Cymbastella concentrica,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08953618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,13:30:00,,,,,,,,,,
102.100.100/37943,,,,,,,,,,,,,,BI_CC_050416_1,,,,,,,,2016-04-05,,10.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Cymbastella concentrica,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08953619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,14:30:00,,,,,,,,,,
102.100.100/37944,,,,,,,,,,,,,,BI_CC_050416_2,,,,,,,,2016-04-05,,10.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Cymbastella concentrica,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08953620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,14:30:00,,,,,,,,,,
102.100.100/37945,,,,,,,,,,,,,,BI_CC_050416_3,,,,,,,,2016-04-05,,10.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Cymbastella concentrica,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08953621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,14:30:00,,,,,,,,,,
102.100.100/37946,,,,,,,,,,,,,,BI_CC_050417_1,,,,,,,,2017-04-05,,10.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Cymbastella concentrica,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08953622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,10:45:00,,,,,,,,,,
102.100.100/37947,,,,,,,,,,,,,,BI_CC_050417_2,,,,,,,,2017-04-05,,10.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Cymbastella concentrica,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08953623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,10:45:00,,,,,,,,,,
102.100.100/37948,,,,,,,,,,,,,,BI_CC_050417_3,,,,,,,,2017-04-05,,10.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Cymbastella concentrica,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08953624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,10:45:00,,,,,,,,,,
102.100.100/37949,,,,,,,,,,,,,,BI_CC_050617_1,,,,,,,,2017-06-05,,10.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Cymbastella concentrica,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08953625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,13:45:00,,,,,,,,,,
102.100.100/37950,,,,,,,,,,,,,,BI_CC_050617_2,,,,,,,,2017-06-05,,10.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Cymbastella concentrica,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08953626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,13:45:00,,,,,,,,,,
102.100.100/57508,,,,,,,,,,,,,,BI_CC_050617_3,,,,,,,,2017-06-05,,10.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Cymbastella concentrica,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08953627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,13:45:00,,,,,,,,,,
102.100.100/57509,,,,,,,,,,,,,,BI_CC_050716_1,,,,,,,,2016-07-05,,10.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Cymbastella concentrica,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08953628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,14:00:00,,,,,,,,,,
102.100.100/57510,,,,,,,,,,,,,,BI_CC_050716_2,,,,,,,,2016-07-05,,10.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Cymbastella concentrica,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08953629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,14:00:00,,,,,,,,,,
102.100.100/57511,,,,,,,,,,,,,,BI_CC_050716_3,,,,,,,,2016-07-05,,10.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Cymbastella concentrica,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08953630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,14:00:00,,,,,,,,,,
102.100.100/57512,,,,,,,,,,,,,,BI_CC_061016_1,,,,,,,,2016-10-06,,10.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Cymbastella concentrica,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08953631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,14:00:00,,,,,,,,,,
102.100.100/57513,,,,,,,,,,,,,,BI_CC_061016_2,,,,,,,,2016-10-06,,10.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Cymbastella concentrica,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08953632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,14:00:00,,,,,,,,,,
102.100.100/57514,,,,,,,,,,,,,,BI_CC_061016_3,,,,,,,,2016-10-06,,10.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Cymbastella concentrica,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08953633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,14:00:00,,,,,,,,,,
102.100.100/57515,,,,,,,,,,,,,,BI_CC_070217_1,,,,,,,,2017-02-07,,10.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Cymbastella concentrica,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08953634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,10:00:00,,,,,,,,,,
102.100.100/57516,,,,,,,,,,,,,,BI_CC_070217_2,,,,,,,,2017-02-07,,10.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Cymbastella concentrica,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08953635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,10:00:00,,,,,,,,,,
102.100.100/57517,,,,,,,,,,,,,,BI_CC_070217_3,,,,,,,,2017-02-07,,10.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Cymbastella concentrica,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08953636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,10:00:00,,,,,,,,,,
102.100.100/57518,,,,,,,,,,,,,,BI_CC_150816_1,,,,,,,,2016-08-15,,10.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Cymbastella concentrica,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08953637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,14:30:00,,,,,,,,,,
102.100.100/57519,,,,,,,,,,,,,,BI_CC_150816_2,,,,,,,,2016-08-15,,10.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Cymbastella concentrica,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08953638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,14:30:00,,,,,,,,,,
102.100.100/57520,,,,,,,,,,,,,,BI_CC_150816_3,,,,,,,,2016-08-15,,10.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Cymbastella concentrica,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08953639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,14:30:00,,,,,,,,,,
102.100.100/57521,,,,,,,,,,,,,,BI_CC_161216_1,,,,,,,,2016-12-16,,10.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Cymbastella concentrica,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08953640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,14:45:00,,,,,,,,,,
102.100.100/57522,,,,,,,,,,,,,,BI_CC_161216_2,,,,,,,,2016-12-16,,10.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Cymbastella concentrica,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08953641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,14:45:00,,,,,,,,,,
102.100.100/57523,,,,,,,,,,,,,,BI_CC_161216_3,,,,,,,,2016-12-16,,10.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Cymbastella concentrica,healthy,,,,-33.992034,,151.232282,,,,,PRJNA385736,SAMN08953642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bare Island,Sponge,,,,,,,14:45:00,,,,,,,,,,
102.100.100/57524,,,,,,,,,,,,,,SH_ CA_050416_1,,,,,,,,2016-04-05,,5.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-34.073435,,151.153548,,,,,PRJNA385736,SAMN08953643,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Salmon Haul,Sponge,,,,,,,11:00:00,,,,,,,,,,
102.100.100/57525,,,,,,,,,,,,,,SH_ CA_050416_2,,,,,,,,2016-04-05,,5.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-34.073435,,151.153548,,,,,PRJNA385736,SAMN08953644,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Salmon Haul,Sponge,,,,,,,11:00:00,,,,,,,,,,
102.100.100/57526,,,,,,,,,,,,,,SH_ CA_050416_3,,,,,,,,2016-04-05,,5.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-34.073435,,151.153548,,,,,PRJNA385736,SAMN08953645,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Salmon Haul,Sponge,,,,,,,11:00:00,,,,,,,,,,
102.100.100/57527,,,,,,,,,,,,,,SH_CA_050417_1,,,,,,,,2017-04-05,,5.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-34.073435,,151.153548,,,,,PRJNA385736,SAMN08953646,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Salmon Haul,Sponge,,,,,,,08:15:00,,,,,,,,,,
102.100.100/57528,,,,,,,,,,,,,,SH_CA_050417_2,,,,,,,,2017-04-05,,5.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-34.073435,,151.153548,,,,,PRJNA385736,SAMN08953647,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Salmon Haul,Sponge,,,,,,,08:15:00,,,,,,,,,,
102.100.100/57529,,,,,,,,,,,,,,SH_CA_050417_3,,,,,,,,2017-04-05,,5.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-34.073435,,151.153548,,,,,PRJNA385736,SAMN08953648,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Salmon Haul,Sponge,,,,,,,08:15:00,,,,,,,,,,
102.100.100/57530,,,,,,,,,,,,,,SH_CA_050617_1,,,,,,,,2017-06-05,,5.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-34.073435,,151.153548,,,,,PRJNA385736,SAMN08953649,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Salmon Haul,Sponge,,,,,,,11:30:00,,,,,,,,,,
102.100.100/57531,,,,,,,,,,,,,,SH_CA_050617_2,,,,,,,,2017-06-05,,5.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-34.073435,,151.153548,,,,,PRJNA385736,SAMN08953650,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Salmon Haul,Sponge,,,,,,,11:30:00,,,,,,,,,,
102.100.100/57532,,,,,,,,,,,,,,SH_CA_050617_3,,,,,,,,2017-06-05,,5.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-34.073435,,151.153548,,,,,PRJNA385736,SAMN08953651,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Salmon Haul,Sponge,,,,,,,11:30:00,,,,,,,,,,
102.100.100/57533,,,,,,,,,,,,,,SH_CA_050716_1,,,,,,,,2016-07-05,,5.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-34.073435,,151.153548,,,,,PRJNA385736,SAMN08953652,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Salmon Haul,Sponge,,,,,,,11:00:00,,,,,,,,,,
102.100.100/57534,,,,,,,,,,,,,,SH_CA_050716_2,,,,,,,,2016-07-05,,5.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-34.073435,,151.153548,,,,,PRJNA385736,SAMN08953653,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Salmon Haul,Sponge,,,,,,,11:00:00,,,,,,,,,,
102.100.100/57535,,,,,,,,,,,,,,SH_CA_050716_3,,,,,,,,2016-07-05,,5.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-34.073435,,151.153548,,,,,PRJNA385736,SAMN08953654,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Salmon Haul,Sponge,,,,,,,11:00:00,,,,,,,,,,
102.100.100/57536,,,,,,,,,,,,,,SH_CA_061016_1,,,,,,,,2016-10-06,,5.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-34.073435,,151.153548,,,,,PRJNA385736,SAMN08953655,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Salmon Haul,Sponge,,,,,,,12:30:00,,,,,,,,,,
102.100.100/57537,,,,,,,,,,,,,,SH_CA_061016_2,,,,,,,,2016-10-06,,5.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-34.073435,,151.153548,,,,,PRJNA385736,SAMN08953656,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Salmon Haul,Sponge,,,,,,,12:30:00,,,,,,,,,,
102.100.100/57538,,,,,,,,,,,,,,SH_CA_061016_3,,,,,,,,2016-10-06,,5.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-34.073435,,151.153548,,,,,PRJNA385736,SAMN08953657,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Salmon Haul,Sponge,,,,,,,12:30:00,,,,,,,,,,
102.100.100/57539,,,,,,,,,,,,,,SH_CA_070217_1,,,,,,,,2017-02-07,,5.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-34.073435,,151.153548,,,,,PRJNA385736,SAMN08953658,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Salmon Haul,Sponge,,,,,,,13:00:00,,,,,,,,,,
102.100.100/57540,,,,,,,,,,,,,,SH_CA_070217_2,,,,,,,,2017-02-07,,5.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-34.073435,,151.153548,,,,,PRJNA385736,SAMN08953659,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Salmon Haul,Sponge,,,,,,,13:00:00,,,,,,,,,,
102.100.100/57541,,,,,,,,,,,,,,SH_CA_070217_3,,,,,,,,2017-02-07,,5.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-34.073435,,151.153548,,,,,PRJNA385736,SAMN08953660,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Salmon Haul,Sponge,,,,,,,13:00:00,,,,,,,,,,
102.100.100/57542,,,,,,,,,,,,,,SH_CA_140616_1,,,,,,,,2016-06-14,,5.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-34.073435,,151.153548,,,,,PRJNA385736,SAMN08953661,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Salmon Haul,Sponge,,,,,,,11:00:00,,,,,,,,,,
102.100.100/57543,,,,,,,,,,,,,,SH_CA_140616_2,,,,,,,,2016-06-14,,5.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-34.073435,,151.153548,,,,,PRJNA385736,SAMN08953662,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Salmon Haul,Sponge,,,,,,,11:00:00,,,,,,,,,,
102.100.100/57544,,,,,,,,,,,,,,SH_CA_140616_3,,,,,,,,2016-06-14,,5.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-34.073435,,151.153548,,,,,PRJNA385736,SAMN08953663,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Salmon Haul,Sponge,,,,,,,11:00:00,,,,,,,,,,
102.100.100/57545,,,,,,,,,,,,,,SH_CA_150816_1,,,,,,,,2016-08-15,,5.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-34.073435,,151.153548,,,,,PRJNA385736,SAMN08953664,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Salmon Haul,Sponge,,,,,,,12:30:00,,,,,,,,,,
102.100.100/57546,,,,,,,,,,,,,,SH_CA_150816_2,,,,,,,,2016-08-15,,5.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-34.073435,,151.153548,,,,,PRJNA385736,SAMN08953665,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Salmon Haul,Sponge,,,,,,,12:30:00,,,,,,,,,,
102.100.100/57547,,,,,,,,,,,,,,SH_CA_150816_3,,,,,,,,2016-08-15,,5.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-34.073435,,151.153548,,,,,PRJNA385736,SAMN08953666,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Salmon Haul,Sponge,,,,,,,12:30:00,,,,,,,,,,
102.100.100/57548,,,,,,,,,,,,,,SH_CA_161216_1,,,,,,,,2016-12-16,,5.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-34.073435,,151.153548,,,,,PRJNA385736,SAMN08953667,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Salmon Haul,Sponge,,,,,,,12:30:00,,,,,,,,,,
102.100.100/57549,,,,,,,,,,,,,,SH_CA_161216_2,,,,,,,,2016-12-16,,5.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-34.073435,,151.153548,,,,,PRJNA385736,SAMN08953668,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Salmon Haul,Sponge,,,,,,,12:30:00,,,,,,,,,,
102.100.100/57550,,,,,,,,,,,,,,SH_CA_161216_3,,,,,,,,2016-12-16,,5.0,,,,,,,,,,Marine,,,,,,,,,,,1.0,,Crella incrustans,healthy,,,,-34.073435,,151.153548,,,,,PRJNA385736,SAMN08953669,,,,,subspecies levis,,,,,,,,,,,,,,,,,,,,,,,,,Salmon Haul,Sponge,,,,,,,12:30:00,,,,,,,,,,
102.100.100/57551,,,,,,,,,,,,,,CB_PV_070716_1,,,,,,,,2016-07-07,,2.0,,,,,,,,,,Marine,,,,,,Australia:Sydney,,,,,,,Plesiastrea Versipora,Healthy,,,,-33.82472222,,151.26305556,,,,,PRJNA385736,SAMN08953670,,,,,,,,,,,,,,,0.673,,,,,,,,,,,,,,,Middle Head,Coral,,,,,,,10:00:00,,,,,,,,,,
102.100.100/57552,,,,,,,,,,,,,,CB_PV_070716_2,,,,,,,,2016-07-07,,2.0,,,,,,,,,,Marine,,,,,,Australia:Sydney,,,,,,,Plesiastrea Versipora,Healthy,,,,-33.82472222,,151.26305556,,,,,PRJNA385736,SAMN08953671,,,,,,,,,,,,,,,0.563,,,,,,,,,,,,,,,Middle Head,Coral,,,,,,,10:00:00,,,,,,,,,,
102.100.100/57553,,,,,,,,,,,,,,CB_PV_070716_3,,,,,,,,2016-07-07,,2.0,,,,,,,,,,Marine,,,,,,Australia:Sydney,,,,,,,Plesiastrea Versipora,Healthy,,,,-33.82472222,,151.26305556,,,,,PRJNA385736,SAMN08953672,,,,,,,,,,,,,,,0.63,,,,,,,,,,,,,,,Middle Head,Coral,,,,,,,10:00:00,,,,,,,,,,
102.100.100/57554,,,,,,,,,,,,,,CB_PV_051016_1,,,,,,,,2016-10-05,,2.0,,,,,,,,,,Marine,,,,,,Australia:Sydney,,,,,,,Plesiastrea Versipora,Healthy,,,,-33.82472222,,151.26305556,,,,,PRJNA385736,SAMN08953673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle Head,Coral,,,,,,,10:00:00,,,,,,,,,,
102.100.100/57555,,,,,,,,,,,,,,CB_PV_051016_2,,,,,,,,2016-10-05,,2.0,,,,,,,,,,Marine,,,,,,Australia:Sydney,,,,,,,Plesiastrea Versipora,Healthy,,,,-33.82472222,,151.26305556,,,,,PRJNA385736,SAMN08953674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Middle Head,Coral,,,,,,,10:00:00,,,,,,,,,,
